key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
rofl/decode/_inventory.py:136:20:lambda:rofl.decode._inventory:72addbb2	20	repeated-lambda	lambda	heuristic	rofl/decode/_inventory.py	136	rofl.decode._inventory.decode_swap_item_payload	lambda `lambda value: _decode_item_varint_byte(value, config)` appears 3x in rofl.decode._inventory - name it once	real	the config-bound item-byte reader lambda is nested inside four copies of the same five-line reader block; one _item_byte_reader(config) helper replaces them
rofl/decode/_inventory.py:143:20:lambda:rofl.decode._inventory:c5baa419	20	repeated-lambda	lambda	heuristic	rofl/decode/_inventory.py	143	rofl.decode._inventory.decode_swap_item_payload	lambda `lambda value: _decode_slot_varint_byte(value, config)` appears 3x in rofl.decode._inventory - name it once	real	the slot-byte twin of the same copied reader block, spelled out four times across the decode_* payload functions
tests/patch_compiler/test_outputs.py:139:42:assertion-free:test_outputs.test_proof_schema_is_valid_json_schema	42	assertion-free-test	assertion-free	indexed	tests/patch_compiler/test_outputs.py	139	test_outputs.test_proof_schema_is_valid_json_schema	test_outputs.test_proof_schema_is_valid_json_schema asserts nothing - it can only fail by raising	fp	Draft202012Validator.check_schema is the assertion - its whole contract is to raise SchemaError on an invalid schema
patch_compiler/binary_lift.py:552:54:kind-switch:rotate_left,swap_adjacent_bits	54	kind-switch	kind-switch	indexed	patch_compiler/binary_lift.py	552	patch_compiler.binary_lift._ExpressionLifter._apply_permutation_suffix	{'rotate_left', 'swap_adjacent_bits'} switched over in 3 functions (patch_compiler.binary_lift._ExpressionLifter._apply_permutation_suffix, patch_compiler.binary_lift.apply_lifted_transform, patch_compiler.transform_algebra._inverse_operation) - dispatch wants one home	real	one operation vocabulary (add/subtract/xor/rotate_*/swap_adjacent_bits/lookup_*) is switched over in the lifter, the evaluator and the inverter by hand - a per-operation record with apply/invert/render is the home
patch_compiler/binary_lift.py:1769:54:kind-switch:add,xor	54	kind-switch	kind-switch	indexed	patch_compiler/binary_lift.py	1769	patch_compiler.binary_lift.apply_lifted_transform	{'add', 'xor'} switched over in 3 functions (patch_compiler.binary_lift.apply_lifted_transform, patch_compiler.protocol_resolution.render_recovered_transform, patch_compiler.transform_algebra._inverse_operation) - dispatch wants one home	real	same vocabulary again: apply_lifted_transform evaluates, _inverse_operation inverts and render_recovered_transform renders, three parallel if-chains that must stay in step
patch_compiler/bootstrap.py:107:56:test-only:patch_compiler.bootstrap.stage_isolated_bootstrap	56	test-only-symbol	test-only	indexed	patch_compiler/bootstrap.py	107	patch_compiler.bootstrap.stage_isolated_bootstrap	function patch_compiler.bootstrap.stage_isolated_bootstrap is referenced only by tests (test_bootstrap_16_13) - delete both	fp	it is the compiler's answer-free isolation mechanism (physically staging allowed evidence and source), and the golden bootstrap run plus its isolation guards live in that test file - deleting both would delete the project's central claim, not dead weight
patch_compiler/replication_candidates.py:55:56:test-only:patch_compiler.replication_candidates._sample_assignments	56	test-only-symbol	test-only	indexed	patch_compiler/replication_candidates.py	55	patch_compiler.replication_candidates._sample_assignments	function patch_compiler.replication_candidates._sample_assignments is referenced only by tests (test_replication_candidates) - delete both	real	superseded by _extend_state_for_sample (the width-aware search the module actually runs); one test on its search-limit failure keeps it alive
rofl/data/__init__.py:68:56:test-only:rofl.data.summoner_spell	56	test-only-symbol	test-only	indexed	rofl/data/__init__.py	68	rofl.data.summoner_spell	function rofl.data.summoner_spell is referenced only by tests (tests.test_data) - delete both	real	item_name and rune_name are re-exported in rofl.__all__ and read by metadata.py; the summoner-spell lookup is neither exported nor read by anything but its test
rofl/decode/_stream.py:32:56:test-only:rofl.decode._stream.ByteStream.read_u8	56	test-only-symbol	test-only	indexed	rofl/decode/_stream.py	32	rofl.decode._stream.ByteStream.read_u8	method rofl.decode._stream.ByteStream.read_u8 is referenced only by tests (tests.test_decode_stream) - delete both	real	no rofl.decode module imports ByteStream at all - the docstring's claimed consumer (_records.walk_chunk) does not exist and each decoder rolls its own _read_varint
rofl/decode/_stream.py:44:56:test-only:rofl.decode._stream.ByteStream.read_u32_le	56	test-only-symbol	test-only	indexed	rofl/decode/_stream.py	44	rofl.decode._stream.ByteStream.read_u32_le	method rofl.decode._stream.ByteStream.read_u32_le is referenced only by tests (tests.test_decode_stream) - delete both	real	same dead class: the whole ByteStream abstraction is reachable only from tests/test_decode_stream.py
rofl/decode/_stream.py:50:56:test-only:rofl.decode._stream.ByteStream.read_f32_le	56	test-only-symbol	test-only	indexed	rofl/decode/_stream.py	50	rofl.decode._stream.ByteStream.read_f32_le	method rofl.decode._stream.ByteStream.read_f32_le is referenced only by tests (tests.test_decode_stream) - delete both	real	same dead class; no decoder ever reads a float through it
rofl/inspect.py:66:56:test-only:rofl.inspect.find_value	56	test-only-symbol	test-only	indexed	rofl/inspect.py	66	rofl.inspect.find_value	function rofl.inspect.find_value is referenced only by tests (tests.test_inspect) - delete both	fp	the module docstring declares these research/reconnaissance tools deliberately not re-exported from rofl.__init__ - a hand-run toolkit for new patch formats, not a shipped feature
rofl/inspect.py:124:56:test-only:rofl.inspect.find_repeats	56	test-only-symbol	test-only	indexed	rofl/inspect.py	124	rofl.inspect.find_repeats	function rofl.inspect.find_repeats is referenced only by tests (tests.test_inspect) - delete both	fp	same declared research toolkit; its tests pin the primitive a human uses interactively when a chunk format changes
