key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
crates/turmoil-net/src/lib.rs:48:9:local-writers:turmoil_net::CURRENT	rs:9	shared-mutable-state	local-writers	indexed	crates/turmoil-net/src/lib.rs	48	turmoil_net::CURRENT	thread_local! turmoil_net::CURRENT is written from 10 functions of its own module: turmoil_net::EnterGuard::deliver, turmoil_net::EnterGuard::drop, turmoil_net::EnterGuard::egress_all, turmoil_net::EnterGuard::evaluate, turmoil_net::EnterGuard::set_current, turmoil_net::Net::enter, turmoil_net::install_rule, turmoil_net::set_current, turmoil_net::sys, turmoil_net::uninstall_rule	fp	RefCell::borrow_mut counted as a write to the static: only Net::enter and EnterGuard::drop rebind the slot, the other 8 borrow to reach into the Net, and a thread_local guarded by an RAII EnterGuard is the sanctioned scoped-context pattern.
crates/turmoil-fs/src/lib.rs:751:48:fold:turmoil_fs::DirData::new	rs:48	fold-candidate	fold	indexed	crates/turmoil-fs/src/lib.rs	751	turmoil_fs::DirData::new	turmoil_fs::DirData::new (one line) is called once, from turmoil_fs::FsState::new: fold it into the caller	fp	Canonical Rust `new` delegating to a `with_mode` variant; folding it spells the documented 0o755 default at an unrelated caller and leaves the type without a `new`.
crates/turmoil-net/src/kernel/tcp.rs:724:48:fold:turmoil_net::kernel::tcp::abort_connection	rs:48	fold-candidate	fold	indexed	crates/turmoil-net/src/kernel/tcp.rs	724	turmoil_net::kernel::tcp::abort_connection	turmoil_net::kernel::tcp::abort_connection (one line) is called once, from turmoil_net::kernel::tcp::handle_on_connection: fold it into the caller	fp	Has another reference the rule missed: abort_timed_out's doc links [`abort_connection`]; the two are a documented named pair over AbortReason.
crates/turmoil-net/src/kernel/tcp.rs:733:48:fold:turmoil_net::kernel::tcp::abort_timed_out	rs:48	fold-candidate	fold	indexed	crates/turmoil-net/src/kernel/tcp.rs	733	turmoil_net::kernel::tcp::abort_timed_out	turmoil_net::kernel::tcp::abort_timed_out (one line) is called once, from turmoil_net::kernel::tcp::check_retx: fold it into the caller	fp	Named half of the abort_connection/abort_timed_out pair over AbortReason; its 5-line doc on Linux ETIMEDOUT semantics has no home in check_retx.
crates/turmoil-net/src/kernel/udp.rs:219:48:fold:turmoil_net::kernel::udp::is_ipv4_broadcast	rs:48	fold-candidate	fold	indexed	crates/turmoil-net/src/kernel/udp.rs	219	turmoil_net::kernel::udp::is_ipv4_broadcast	turmoil_net::kernel::udp::is_ipv4_broadcast (one line) is called once, from turmoil_net::kernel::udp::send_to: fold it into the caller	fp	Inlining needs parens inside `&& !broadcast_flag`, repeats v4.ip() twice, and buries the non-obvious octets()[3]==255 subnet-broadcast case.
crates/turmoil-net/src/lib.rs:119:48:fold:turmoil_net::Net::uninstall_rule	rs:48	fold-candidate	fold	indexed	crates/turmoil-net/src/lib.rs	119	turmoil_net::Net::uninstall_rule	turmoil_net::Net::uninstall_rule (one line) is called once, from turmoil_net::uninstall_rule: fold it into the caller	fp	Half of the install_rule/uninstall_rule pair on Net (install_rule has two callers); folding reaches into Net's private `rules` map from a free fn.
crates/turmoil-net/src/shim/tokio/net/tcp/stream.rs:235:48:fold:turmoil_net::shim::tokio::net::tcp::stream::FdGuard::new	rs:48	fold-candidate	fold	indexed	crates/turmoil-net/src/shim/tokio/net/tcp/stream.rs	235	turmoil_net::shim::tokio::net::tcp::stream::FdGuard::new	turmoil_net::shim::tokio::net::tcp::stream::FdGuard::new (one line) is called once, from turmoil_net::shim::tokio::net::tcp::stream::TcpStream::connect: fold it into the caller	fp	Constructor that establishes the guard invariant (armed: true); folding makes the caller build the guard field by field and state the invariant itself.
crates/turmoil/src/host.rs:454:48:fold:turmoil::host::Tcp::is_port_assigned	rs:48	fold-candidate	fold	indexed	crates/turmoil/src/host.rs	454	turmoil::host::Tcp::is_port_assigned	turmoil::host::Tcp::is_port_assigned (one line) is called once, from turmoil::host::Host::assign_ephemeral_port: fold it into the caller	fp	Twin of Udp::is_port_assigned called side by side in one expression at host.rs:126; folding only the Tcp half makes that condition asymmetric.
crates/turmoil/src/net/tcp/stream.rs:521:48:fold:turmoil::net::tcp::stream::FlowControl::has_credits	rs:48	fold-candidate	fold	indexed	crates/turmoil/src/net/tcp/stream.rs	521	turmoil::net::tcp::stream::FlowControl::has_credits	turmoil::net::tcp::stream::FlowControl::has_credits (one line) is called once, from turmoil::net::tcp::stream::WriteHalf::poll_writable: fold it into the caller	fp	FlowControl's read predicate beside register_waker/wake; folding leaks the Ordering::Acquire choice out of the type and into poll_writable.
crates/turmoil/src/net/udp.rs:40:48:fold:turmoil::net::udp::MulticastGroups::destination_addresses	rs:48	fold-candidate	fold	indexed	crates/turmoil/src/net/udp.rs	40	turmoil::net::udp::MulticastGroups::destination_addresses	turmoil::net::udp::MulticastGroups::destination_addresses (one line) is called once, from turmoil::net::udp::UdpSocket::send: fold it into the caller	fp	Newtype accessor beside contains_destination_address; folding makes the caller index MulticastGroups' private .0 map directly.
crates/turmoil-fs/src/shim/std/fs/mod.rs:1621:53:raise-contract:undeclared:turmoil_fs::shim::std::fs::canonicalize:Error	rs:53	raise-contract	raise-contract	heuristic	crates/turmoil-fs/src/shim/std/fs/mod.rs	1621	turmoil_fs::shim::std::fs::canonicalize	turmoil_fs::shim::std::fs::canonicalize returns Error but its `# Errors` section never names it	real	The Errors section names only nonexistent paths and non-directory components, but the body also returns ELOOP (too many levels of symbolic links) and symbolic link loop detected, and never returns the non-directory error it claims.
crates/turmoil-fs/src/shim/std/fs/mod.rs:1737:53:raise-contract:undeclared:turmoil_fs::shim::std::fs::remove_dir_all:Error	rs:53	raise-contract	raise-contract	heuristic	crates/turmoil-fs/src/shim/std/fs/mod.rs	1737	turmoil_fs::shim::std::fs::remove_dir_all	turmoil_fs::shim::std::fs::remove_dir_all returns Error but its `# Errors` section never names it	fp	The Errors section lists all three conditions the body returns (missing path, not a directory, an entry that cannot be removed); the rule wants the literal type name `Error` spelled, which is not what an `# Errors` section is for.
