key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
cerberus/utils.py:105:5:lift:cerberus.utils.validator_factory:name	5	proof-lifting	lift	indexed	cerberus/utils.py	105	cerberus.utils.validator_factory	lift `name: str` in cerberus.utils.validator_factory - established at all 1 prod call sites; receipt: counterfactual application produced no caller errors	real	name is passed straight to type(name, bases, ns) and the docstring already declares :type name: str - the annotation makes a documented contract checkable
docs/includes/generate.py:15:5:lift:generate.load_module_members:name	5	proof-lifting	lift	indexed	docs/includes/generate.py	15	generate.load_module_members	lift `name: str` in generate.load_module_members - established at all 2 prod call sites; receipt: counterfactual application produced no caller errors	real	both call sites pass a str literal ('errors', 'validator') and importlib's spec_from_file_location takes the name as str - correct and cheap
docs/includes/generate.py:15:5:lift:generate.load_module_members:path	5	proof-lifting	lift	indexed	docs/includes/generate.py	15	generate.load_module_members	lift `path: Path` in generate.load_module_members - established at all 2 prod call sites; receipt: counterfactual application produced no caller errors	real	both call sites pass CERBERUS_DIR / '<file>.py', a Path; the annotation is exactly what the two callers prove
cerberus/validator.py:861:11:clone-block:2eb2a84b58b9	11	structural-clones	clone-block	indexed	cerberus/validator.py	861	cerberus.validator.BareValidator.__normalize_sequence_per_schema	structural block clone x2 (5 stmts): cerberus.validator.BareValidator.__normalize_sequence_per_items, cerberus.validator.BareValidator.__normalize_sequence_per_schema	real	__normalize_sequence_per_schema and __normalize_sequence_per_items share a 5-statement tail (child validator, value_type, normalized, error-path drop) differing only in the schema_crumb literal - one helper covers both
cerberus/validator.py:877:11:clone-block:2eb2a84b58b9	11	structural-clones	clone-block	indexed	cerberus/validator.py	877	cerberus.validator.BareValidator.__normalize_sequence_per_items	structural block clone x2 (5 stmts): cerberus.validator.BareValidator.__normalize_sequence_per_items, cerberus.validator.BareValidator.__normalize_sequence_per_schema	real	the __normalize_sequence_per_items copy of the same 5-statement child-validator tail; the two methods differ only in how they build schema/document
cerberus/schema.py:310:21:invariant:cerberus.schema.SchemaValidatorMixin:5725810f	21	distributed-invariant	invariant	heuristic	cerberus/schema.py	310	cerberus.schema.SchemaValidatorMixin	`_hash in self.target_validator._valid_schemas` recurs in 3 methods of cerberus.schema.SchemaValidatorMixin - encapsulate the invariant	real	_check_with_bulk_schema, _check_with_schema and _validate_logical each hand-roll the same valid-schema memo (build _hash, test membership, add on success) - the cache protocol belongs behind one method
cerberus/schema.py:159:23:cognitive-complexity:cerberus.schema.DefinitionSchema._expand_subschemas	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/schema.py	159	cerberus.schema.DefinitionSchema._expand_subschemas	cerberus.schema.DefinitionSchema._expand_subschemas has cognitive complexity 23 (threshold 15)	real	two closures that read the loop variable `field` from the enclosing scope, then three loops and a heuristic branch over 40 lines - the reader must hold the loop state to read the helpers
cerberus/utils.py:20:23:cognitive-complexity:cerberus.utils.compare_paths_lt	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/utils.py	20	cerberus.utils.compare_paths_lt	cerberus.utils.compare_paths_lt has cognitive complexity 16 (threshold 15)	real	a nested type-ordering loop whose inner break/return control flow decides the outer comparison, ending in a bare raise RuntimeError - hard to reason about for a function that only orders two paths
cerberus/utils.py:61:23:cognitive-complexity:cerberus.utils.mapping_to_frozenset	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/utils.py	61	cerberus.utils.mapping_to_frozenset	cerberus.utils.mapping_to_frozenset has cognitive complexity 15 (threshold 15)	fp	exactly at the threshold, and the body is a flat isinstance dispatch (Mapping/Sequence/Set/else) in a recursive converter - each arm is read independently, so the score does not track comprehension here
cerberus/validator.py:234:23:cognitive-complexity:cerberus.validator.BareValidator._error	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	234	cerberus.validator.BareValidator._error	cerberus.validator.BareValidator._error has cognitive complexity 23 (threshold 15)	real	_error(*args) hand-dispatches three documented call signatures by len(args) and isinstance, then builds the error - the arity overload is exactly what makes it expensive to read
cerberus/validator.py:769:23:cognitive-complexity:cerberus.validator.BareValidator.__normalize_containers	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	769	cerberus.validator.BareValidator.__normalize_containers	cerberus.validator.BareValidator.__normalize_containers has cognitive complexity 23 (threshold 15)	real	three-deep nesting (for, container-type branch, rule-membership branch) with a compound set condition and a swallowed _SchemaRuleTypeError; the per-container-type arms want to be separate methods
cerberus/validator.py:947:23:cognitive-complexity:cerberus.validator.BareValidator.__normalize_default_fields	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	947	cerberus.validator.BareValidator.__normalize_default_fields	cerberus.validator.BareValidator.__normalize_default_fields has cognitive complexity 15 (threshold 15)	real	a compound-condition comprehension plus a pop/append work queue with hash-based circular-dependency detection and three exception arms in one function
cerberus/benchmarks/test_overall_performance_1.py:154:24:dynamic-id:globals:154	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/benchmarks/test_overall_performance_1.py	154	cerberus.benchmarks.test_overall_performance_1.generate_sample_document_1	dynamic identifier construction via globals - unfindable by search, blinds whole-program analysis	real	globals()[f'generate_document_1_field_{i}']() is the only reference to the five generate_document_1_field_N functions - a tuple of the functions would be shorter and greppable
cerberus/errors.py:280:24:dynamic-id:getattr:280	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/errors.py	280	cerberus.errors.ErrorTreeNode._path_of_	dynamic identifier construction via getattr - unfindable by search, blinds whole-program analysis	real	getattr(error, self.tree_type + '_path') hides the only reads of document_path/schema_path behind a built name for a two-way choice a subclass hook or a dict would make explicit
